余杭, 167.91平米 ,14人关注 ,318,此房满2年，小区中间位置，一楼带大花园，精装修,东海水景城 ,https://hz.lianjia.com/ershoufang/103101979580.html,单价18939元/平米, 24天以前发布, 4室2厅 , 共23次带看 
余杭, 145.74平米 ,12人关注 ,250,满五唯一，大三房，精装修，房东自住,碧天家园 ,https://hz.lianjia.com/ershoufang/103101965555.html,单价17154元/平米, 29天以前发布, 3室2厅 , 共1次带看 
余杭, 70.9平米 ,34人关注 ,175,复地连城国际小两房，适合刚需客,复地连城国际 ,https://hz.lianjia.com/ershoufang/103101981784.html,单价24683元/平米, 24天以前发布, 2室1厅 , 共23次带看 
余杭, 79.13平米 ,12人关注 ,205,背靠和睦湿地，满五年唯一，20万现代化精装修,爵士风情花园 ,https://hz.lianjia.com/ershoufang/103102003344.html,单价25907元/平米, 16天以前发布, 2室2厅 , 共5次带看 
余杭, 123.02平米 ,43人关注 ,255,北秀蓝湾花苑  单价低  看房方便,北秀蓝湾花苑 ,https://hz.lianjia.com/ershoufang/103101923241.html,单价20729元/平米, 1个月以前发布, 3室2厅 , 共7次带看 
余杭, 136平米 ,54人关注 ,210,满五唯一，采光好，带装修，配套齐全,金箭公寓 ,https://hz.lianjia.com/ershoufang/103101782472.html,单价15442元/平米, 2个月以前发布, 3室1厅 , 共15次带看 
余杭, 164平米 ,20人关注 ,500,亲亲家园一期 电梯顶跃 自住精装修,亲亲家园一期 ,https://hz.lianjia.com/ershoufang/103101836292.html,单价30488元/平米, 2个月以前发布, 5室2厅 , 共3次带看 
余杭, 209平米 ,12人关注 ,530,郡北顶带阁楼，精装5房，分管机空调，地暖，视野好,良渚文化村白鹭郡北 ,https://hz.lianjia.com/ershoufang/103101872865.html,单价25359元/平米, 1个月以前发布, 5室2厅 , 共5次带看 
余杭, 268.16平米 ,37人关注 ,318,金鼎公寓80万诚意装修顶楼跃层，房东诚心，环境优美,仁和金鼎公寓 ,https://hz.lianjia.com/ershoufang/103101909324.html,单价11859元/平米, 1个月以前发布, 6室3厅 , 共1次带看 
余杭, 128.02平米 ,12人关注 ,350,铭雅苑东区    精装修   户型好  配套成熟,铭雅苑东区 ,https://hz.lianjia.com/ershoufang/103101911463.html,单价27340元/平米, 1个月以前发布, 4室2厅 , 共1次带看 
余杭, 87.03平米 ,33人关注 ,195,东城丽景，中等装修，交通便利，环境优美,东城丽景 ,https://hz.lianjia.com/ershoufang/103101757265.html,单价22407元/平米, 3个月以前发布, 2室2厅 , 共12次带看 
余杭, 87.03平米 ,33人关注 ,195,东城丽景，中等装修，交通便利，环境优美,东城丽景 ,https://hz.lianjia.com/ershoufang/103101757265.html,单价22407元/平米, 3个月以前发布, 2室2厅 , 共12次带看 
余杭, 92.1平米 ,60人关注 ,196,东冠逸家 小三房 采光好 满五唯一,东冠逸家 ,https://hz.lianjia.com/ershoufang/103101870260.html,单价21282元/平米, 2个月以前发布, 3室1厅 , 共18次带看 
余杭, 89.6平米 ,70人关注 ,208,东冠逸家花苑，精装修，满五唯一,东冠逸家 ,https://hz.lianjia.com/ershoufang/103101613182.html,单价23215元/平米, 4个月以前发布, 2室1厅 , 共17次带看 
余杭, 84.74平米 ,51人关注 ,298,亲亲家园幸福里 拱墅区 精装修   房东诚心卖,亲亲家园四期 ,https://hz.lianjia.com/ershoufang/103101893808.html,单价35167元/平米, 1个月以前发布, 2室2厅 , 共14次带看 
余杭, 159.7平米 ,9人关注 ,370,复地连城附送面积多，大面积位置好顶跃采光好,复地连城国际 ,https://hz.lianjia.com/ershoufang/103101913460.html,单价23169元/平米, 1个月以前发布, 4室2厅 , 共0次带看 
余杭, 78平米 ,35人关注 ,165,新西湖小镇 自住精装修，楼层好， 房东诚心出售,新西湖小镇 ,https://hz.lianjia.com/ershoufang/103101923613.html,单价21154元/平米, 1个月以前发布, 3室1厅 , 共10次带看 
余杭, 86.72平米 ,38人关注 ,240,同城印象花苑西区 3室2厅 240万,同城印象花苑西区 ,https://hz.lianjia.com/ershoufang/103101925750.html,单价27676元/平米, 1个月以前发布, 3室2厅 , 共10次带看 
余杭, 82.49平米 ,45人关注 ,195,绿城紫桂公寓，精装修三开间朝南，采光佳， 满五唯一,绿城紫桂公寓 ,https://hz.lianjia.com/ershoufang/103101890867.html,单价23640元/平米, 1个月以前发布, 3室2厅 , 共14次带看 
余杭, 125.95平米 ,40人关注 ,370,亲亲家园一期楼层好  满五唯一,亲亲家园一期 ,https://hz.lianjia.com/ershoufang/103101724683.html,单价29377元/平米, 3个月以前发布, 3室2厅 , 共16次带看 
余杭, 62.66平米 ,193人关注 ,120,精装修 东边套 户型方正 家具家电全送,荷花小区 ,https://hz.lianjia.com/ershoufang/103101791976.html,单价19151元/平米, 2个月以前发布, 2室1厅 , 共12次带看 
余杭, 113.5平米 ,40人关注 ,215,玉都佳苑 三房两卫 满五唯一  房东诚售,玉都佳苑 ,https://hz.lianjia.com/ershoufang/103101842259.html,单价18943元/平米, 2个月以前发布, 3室2厅 , 共2次带看 
余杭, 125平米 ,84人关注 ,190,自住精装修 超高得房率 南北双阳台 东边套,东方俊园 ,https://hz.lianjia.com/ershoufang/103101899678.html,单价15200元/平米, 1个月以前发布, 3室2厅 , 共7次带看 
余杭, 83.14平米 ,31人关注 ,265,华元美林公馆 精装两房 业主诚心出售,华元美林公馆 ,https://hz.lianjia.com/ershoufang/103101897447.html,单价31874元/平米, 1个月以前发布, 2室2厅 , 共39次带看 
余杭, 64.47平米 ,48人关注 ,115,满五唯一，位置好，可做店面使用,棉百弄 ,https://hz.lianjia.com/ershoufang/103101968213.html,单价17838元/平米, 28天以前发布, 2室1厅 , 共2次带看 
余杭, 80.27平米 ,23人关注 ,155,精装修  家具家电全送  拎包入住  满两年,东厦东港花苑 ,https://hz.lianjia.com/ershoufang/103102002464.html,单价19310元/平米, 16天以前发布, 2室2厅 , 共1次带看 
余杭, 85.25平米 ,31人关注 ,247,铭雅苑东区 2室1厅 247万,铭雅苑东区 ,https://hz.lianjia.com/ershoufang/103101920810.html,单价28974元/平米, 1个月以前发布, 2室1厅 , 共43次带看 
余杭, 87.89平米 ,21人关注 ,225,满2年，有装修，价格低，绿城物业，房东诚心卖,钱塘梧桐蓝山 ,https://hz.lianjia.com/ershoufang/103101942307.html,单价25601元/平米, 1个月以前发布, 3室2厅 , 共59次带看 
余杭, 132.34平米 ,48人关注 ,410,亲亲家园三期 东边套 可改四房 入户花园 人车分流,亲亲家园三期 ,https://hz.lianjia.com/ershoufang/103101783895.html,单价30981元/平米, 2个月以前发布, 3室1厅 , 共12次带看 
余杭, 116.28平米 ,17人关注 ,330,亲亲家园一期  简装毛坯房楼层位置良好,亲亲家园一期 ,https://hz.lianjia.com/ershoufang/103101772056.html,单价28380元/平米, 3个月以前发布, 3室2厅 , 共39次带看 
余杭, 98平米 ,37人关注 ,298,铭雅苑东区  交通便利  配套成熟,铭雅苑东区 ,https://hz.lianjia.com/ershoufang/103101810100.html,单价30409元/平米, 2个月以前发布, 3室2厅 , 共60次带看 
余杭, 97.45平米 ,27人关注 ,283,铭雅苑东区，户型方正，无增值税,铭雅苑东区 ,https://hz.lianjia.com/ershoufang/103101895426.html,单价29041元/平米, 1个月以前发布, 3室2厅 , 共41次带看 
余杭, 116.39平米 ,10人关注 ,360,华元蒙卡岸大三房精装修东边套户型送车位,华元蒙卡岸 ,https://hz.lianjia.com/ershoufang/103101919855.html,单价30931元/平米, 1个月以前发布, 3室2厅 , 共29次带看 
余杭, 121.06平米 ,36人关注 ,255,30万精装修，带地暖，小区中间位置，3楼楼层好,爵士风情花园 ,https://hz.lianjia.com/ershoufang/103101920855.html,单价21064元/平米, 1个月以前发布, 3室2厅 , 共31次带看 
余杭, 146.01平米 ,171人关注 ,350,翡翠城三房满两年，南北双阳台，家具家电齐全，送车位,翡翠城 ,https://hz.lianjia.com/ershoufang/103101878699.html,单价23971元/平米, 1个月以前发布, 3室1厅 , 共53次带看 
余杭, 88平米 ,50人关注 ,230,西溪海小海  满两年  小三房靠河环境好,西溪海小海 ,https://hz.lianjia.com/ershoufang/103101564967.html,单价26137元/平米, 5个月以前发布, 3室2厅 , 共86次带看 
余杭, 84.18平米 ,82人关注 ,190,下面车库架空，相当于2楼。装修清爽，可以拎包入住。,爵士风情花园 ,https://hz.lianjia.com/ershoufang/103101903027.html,单价22571元/平米, 1个月以前发布, 2室2厅 , 共30次带看 
余杭, 89.64平米 ,168人关注 ,210,30万全新装修，满五唯一，诚心出售,竹海水韵 ,https://hz.lianjia.com/ershoufang/103101880633.html,单价23428元/平米, 1个月以前发布, 3室2厅 , 共108次带看 
余杭, 87.61平米 ,33人关注 ,230,复地连城国际 精装loft ，业主急售！,复地连城国际 ,https://hz.lianjia.com/ershoufang/103101636763.html,单价26253元/平米, 4个月以前发布, 3室2厅 , 共11次带看 
余杭, 88.44平米 ,59人关注 ,192,房东诚心卖 满五唯一 毛坯房 乔司南地铁口,复地连城国际 ,https://hz.lianjia.com/ershoufang/103101752644.html,单价21710元/平米, 3个月以前发布, 3室1厅 , 共7次带看 
余杭, 86.92平米 ,12人关注 ,270,白鹭郡东 精装两房 带家具家电 诚心卖,良渚文化村白鹭郡东 ,https://hz.lianjia.com/ershoufang/103101852386.html,单价31064元/平米, 2个月以前发布, 2室2厅 , 共5次带看 
余杭, 87.61平米 ,33人关注 ,230,复地连城国际 精装loft ，业主急售！,复地连城国际 ,https://hz.lianjia.com/ershoufang/103101636763.html,单价26253元/平米, 4个月以前发布, 3室2厅 , 共11次带看 
余杭, 88.44平米 ,59人关注 ,192,房东诚心卖 满五唯一 毛坯房 乔司南地铁口,复地连城国际 ,https://hz.lianjia.com/ershoufang/103101752644.html,单价21710元/平米, 3个月以前发布, 3室1厅 , 共7次带看 
余杭, 86.92平米 ,12人关注 ,270,白鹭郡东 精装两房 带家具家电 诚心卖,良渚文化村白鹭郡东 ,https://hz.lianjia.com/ershoufang/103101852386.html,单价31064元/平米, 2个月以前发布, 2室2厅 , 共5次带看 
余杭, 86.76平米 ,31人关注 ,250,白鹭郡南 精装修 满五唯一 大阳台,良渚文化村白鹭郡南 ,https://hz.lianjia.com/ershoufang/103101896334.html,单价28816元/平米, 1个月以前发布, 3室2厅 , 共7次带看 
余杭, 75.06平米 ,75人关注 ,135,临平山南的次新小区，小区比较清爽,春晖花苑 ,https://hz.lianjia.com/ershoufang/103101931497.html,单价17986元/平米, 1个月以前发布, 2室1厅 , 共5次带看 
余杭, 83.38平米 ,14人关注 ,248,房子满五唯一，精装修，楼层采光好，房东诚心，送车位,盛世嘉园 ,https://hz.lianjia.com/ershoufang/103101965085.html,单价29744元/平米, 30天以前发布, 2室2厅 , 共2次带看 
余杭, 83.38平米 ,1人关注 ,250,户型方正，中楼层，自住装修，房东诚心售卖,盛世嘉园 ,https://hz.lianjia.com/ershoufang/103101961392.html,单价29984元/平米, 31天以前发布, 2室2厅 , 共2次带看 
余杭, 173.86平米 ,7人关注 ,390,满五唯一 西边套 全明户型 采光足 通风好 楼栋位置佳,理想康城国际 ,https://hz.lianjia.com/ershoufang/103101926449.html,单价22432元/平米, 1个月以前发布, 4室2厅 , 共4次带看 
余杭, 51.26平米 ,84人关注 ,104,广厦天都城天河苑 1室1厅 104万,广厦天都城天河苑 ,https://hz.lianjia.com/ershoufang/103101705817.html,单价20289元/平米, 3个月以前发布, 1室1厅 , 共18次带看 
余杭, 135.36平米 ,3人关注 ,260,天都城天水苑大户型 业主诚心卖  地铁口,广厦天都城天水苑 ,https://hz.lianjia.com/ershoufang/103101563479.html,单价19209元/平米, 5个月以前发布, 3室2厅 , 共4次带看 
余杭, 88.54平米 ,15人关注 ,146,中等装修，目前租客住，诚心出售。,运河玲珑香榭 ,https://hz.lianjia.com/ershoufang/103101611514.html,单价16490元/平米, 4个月以前发布, 3室1厅 , 共2次带看 
余杭, 151.32平米 ,9人关注 ,300,品质小区    小区成熟，物业管理比较好 格式正气。,临平桂花城南区 ,https://hz.lianjia.com/ershoufang/103101637579.html,单价19826元/平米, 4个月以前发布, 3室2厅 , 共3次带看 
余杭, 94.02平米 ,20人关注 ,280,户型方正，满五唯一，小区中间楼栋,铭雅苑东区 ,https://hz.lianjia.com/ershoufang/103101683860.html,单价29781元/平米, 3个月以前发布, 3室1厅 , 共2次带看 
余杭, 86平米 ,41人关注 ,200,东城丽景 3室1厅 200万,东城丽景 ,https://hz.lianjia.com/ershoufang/103101724481.html,单价23256元/平米, 3个月以前发布, 3室1厅 , 共14次带看 
余杭, 147.92平米 ,17人关注 ,350,满五不唯一南北通透，送一百方的大阳台，谁看谁喜欢。,金都雅苑 ,https://hz.lianjia.com/ershoufang/103101741456.html,单价23662元/平米, 3个月以前发布, 3室2厅 , 共4次带看 
余杭, 87.97平米 ,16人关注 ,235,30万自住精装，房东诚心出售。,竹海水韵 ,https://hz.lianjia.com/ershoufang/103101842755.html,单价26714元/平米, 2个月以前发布, 2室2厅 , 共1次带看 
余杭, 122.05平米 ,18人关注 ,216,"临平老城区品质小区，环境优美，随时看房,房东诚心售",东方俊园 ,https://hz.lianjia.com/ershoufang/103101876899.html,单价17698元/平米, 1个月以前发布, 3室2厅 , 共2次带看 
余杭, 87.7平米 ,28人关注 ,215,满五唯一，拎包入住，大飘窗，大阳台,竹海水韵 ,https://hz.lianjia.com/ershoufang/103101892928.html,单价24516元/平米, 1个月以前发布, 2室2厅 , 共6次带看 
余杭, 88.03平米 ,9人关注 ,242,满五唯一，精装修，扩展面积大。,复地连城国际 ,https://hz.lianjia.com/ershoufang/103101893367.html,单价27491元/平米, 1个月以前发布, 3室1厅 , 共2次带看 
余杭, 123.57平米 ,19人关注 ,198,全明户型，中等装修，楼层户型佳，生活便利,梅堰路9号 ,https://hz.lianjia.com/ershoufang/103101928940.html,单价16024元/平米, 1个月以前发布, 3室2厅 , 共1次带看 
余杭, 90.72平米 ,14人关注 ,152,满五唯一，简装看房方便，拎包入住，楼层适合有老人住,临城花苑 ,https://hz.lianjia.com/ershoufang/103101941647.html,单价16755元/平米, 1个月以前发布, 3室2厅 , 共4次带看 
余杭, 86.41平米 ,21人关注 ,200,未来科技城板块，桃源小镇，精装修 拎包入住满两年,绿城桃源小镇 ,https://hz.lianjia.com/ershoufang/103101947190.html,单价23146元/平米, 1个月以前发布, 2室2厅 , 共1次带看 
余杭, 88.49平米 ,8人关注 ,242,康城国际，精装修，满二，送20平的储藏室，诚心出售,理想康城国际 ,https://hz.lianjia.com/ershoufang/103101968492.html,单价27348元/平米, 28天以前发布, 2室2厅 , 共13次带看 
余杭, 173.85平米 ,11人关注 ,390,200方花园，排屋级享受、景观河，水景城独一,东海水景城 ,https://hz.lianjia.com/ershoufang/103101396863.html,单价22434元/平米, 6个月以前发布, 4室2厅 , 共30次带看 
余杭, 145.91平米 ,2人关注 ,275,闹中取静房，地理位置优越，带大车库出售。,新大地 ,https://hz.lianjia.com/ershoufang/103101528181.html,单价18848元/平米, 5个月以前发布, 3室2厅 , 共1次带看 
余杭, 108平米 ,7人关注 ,245,满五唯一免双税 顶越带露台，买一层送一层,中尚橄榄树花园（北区） ,https://hz.lianjia.com/ershoufang/103101773206.html,单价22686元/平米, 3个月以前发布, 4室2厅 , 共2次带看 
余杭, 89.6平米 ,41人关注 ,248,价格带车位 三房户型 房间全带飘窗 客厅带阳台 免双税,复地连城国际 ,https://hz.lianjia.com/ershoufang/103101778121.html,单价27679元/平米, 3个月以前发布, 3室2厅 , 共4次带看 
余杭, 88.27平米 ,11人关注 ,225,户型正气，精装修，看房方便的。,复地连城国际 ,https://hz.lianjia.com/ershoufang/103101780313.html,单价25490元/平米, 2个月以前发布, 2室1厅 , 共3次带看 
余杭, 117平米 ,43人关注 ,195,未来科技城边庭院深深精装修大2房南北通透,庭院深深 ,https://hz.lianjia.com/ershoufang/103101920482.html,单价16667元/平米, 1个月以前发布, 2室2厅 , 共1次带看 
余杭, 142.65平米 ,17人关注 ,260,一梯一户，西边套，小区中间位置，环境舒适,爵士风情花园 ,https://hz.lianjia.com/ershoufang/103101953711.html,单价18227元/平米, 1个月以前发布, 3室2厅 , 共25次带看 
余杭, 93平米 ,156人关注 ,265,亲亲家园一期 三开间朝南房东诚心卖,亲亲家园一期 ,https://hz.lianjia.com/ershoufang/103101610278.html,单价28495元/平米, 4个月以前发布, 2室1厅 , 共138次带看 
余杭, 87.58平米 ,5人关注 ,285,华元蒙卡岸 诚心出售 微改动毛坯房 280万 带车位~,华元蒙卡岸 ,https://hz.lianjia.com/ershoufang/103102003611.html,单价32542元/平米, 16天以前发布, 3室2厅 , 共14次带看 
余杭, 104平米 ,5人关注 ,350,白鹭郡东精装三房，房东诚心出售，满五且唯一,良渚文化村白鹭郡东 ,https://hz.lianjia.com/ershoufang/103101863743.html,单价33654元/平米, 2个月以前发布, 3室2厅 , 共0次带看 
余杭, 94.79平米 ,10人关注 ,222,东冠逸家 精装修  房东急售  送储藏室,东冠逸家 ,https://hz.lianjia.com/ershoufang/103101866649.html,单价23421元/平米, 2个月以前发布, 3室2厅 , 共0次带看 
余杭, 105平米 ,4人关注 ,350,白鹭郡东三房，格局好，满五唯一，送家具家电,良渚文化村白鹭郡东 ,https://hz.lianjia.com/ershoufang/103101892789.html,单价33334元/平米, 1个月以前发布, 3室1厅 , 共0次带看 
余杭, 125.53平米 ,3人关注 ,232,满五唯一 精装修自住 楼间距大 户型方正,东方俊园 ,https://hz.lianjia.com/ershoufang/103101942938.html,单价18482元/平米, 1个月以前发布, 3室2厅 , 共0次带看 
余杭, 104平米 ,2人关注 ,335,铭雅苑西区 3室2厅 335万,铭雅苑西区 ,https://hz.lianjia.com/ershoufang/103101946118.html,单价32212元/平米, 1个月以前发布, 3室2厅 , 共0次带看 
余杭, 79.35平米 ,5人关注 ,205,爵士风情花园 2室2厅 205万,爵士风情花园 ,https://hz.lianjia.com/ershoufang/103102036567.html,单价25835元/平米, 3天以前发布, 2室2厅 , 共2次带看 
余杭, 75.39平米 ,25人关注 ,130,满两年不唯一，老式装修，老城区配套设施完善,天都花园 ,https://hz.lianjia.com/ershoufang/103102018508.html,单价17244元/平米, 10天以前发布, 2室1厅 , 共11次带看 
余杭, 143.89平米 ,138人关注 ,360,亲亲家园二期    顶跃户型  满五年,亲亲家园二期 ,https://hz.lianjia.com/ershoufang/103100243321.html,单价25020元/平米, 一年前发布, 4室2厅 , 共23次带看 
余杭, 87平米 ,6人关注 ,245,房东自诉满两年，带装修的，三房户型， 楼层好,大美公寓 ,https://hz.lianjia.com/ershoufang/103102009918.html,单价28161元/平米, 13天以前发布, 3室1厅 , 共8次带看 
余杭, 120.79平米 ,10人关注 ,195,悦泽公寓 3室2厅 195万,悦泽公寓 ,https://hz.lianjia.com/ershoufang/103102018504.html,单价16144元/平米, 10天以前发布, 3室2厅 , 共6次带看 
余杭, 99.96平米 ,14人关注 ,195,天湖苑，大三房，满两年，房东自住精装，诚心出售,广厦天都城天湖苑 ,https://hz.lianjia.com/ershoufang/103102021618.html,单价19508元/平米, 9天以前发布, 3室2厅 , 共8次带看 
余杭, 135.04平米 ,1人关注 ,420,跃层户型，精装修，使用面积大 业主诚售,广宇鼎悦府 ,https://hz.lianjia.com/ershoufang/103102013525.html,单价31102元/平米, 12天以前发布, 4室2厅 , 共3次带看 
余杭, 97.6平米 ,51人关注 ,285,铭雅苑东区，户型方正，送储藏室,铭雅苑东区 ,https://hz.lianjia.com/ershoufang/103101318723.html,单价29201元/平米, 7个月以前发布, 3室2厅 , 共57次带看 
余杭, 125.36平米 ,67人关注 ,360,协安蓝郡    东边套  满两年,协安蓝郡 ,https://hz.lianjia.com/ershoufang/103101262131.html,单价28718元/平米, 7个月以前发布, 3室2厅 , 共71次带看 
余杭, 88.92平米 ,43人关注 ,255,赞成美树 自住精装修 家电家具全送 赠送大露台,赞成美树 ,https://hz.lianjia.com/ershoufang/103101756844.html,单价28678元/平米, 3个月以前发布, 3室2厅 , 共27次带看 
余杭, 86.87平米 ,197人关注 ,230,七贤郡  精装修3房  满2年,良渚文化村七贤郡 ,https://hz.lianjia.com/ershoufang/103101644361.html,单价26477元/平米, 4个月以前发布, 3室2厅 , 共42次带看 
余杭, 128.98平米 ,33人关注 ,350,满两年，楼层好，视野开阔，采光充足,华元蒙卡岸 ,https://hz.lianjia.com/ershoufang/103101201852.html,单价27136元/平米, 8个月以前发布, 3室2厅 , 共155次带看 
余杭, 132.35平米 ,29人关注 ,385,精装大户型   带车位   带地暖,华元蒙卡岸 ,https://hz.lianjia.com/ershoufang/103101740907.html,单价29090元/平米, 3个月以前发布, 4室1厅 , 共66次带看 
余杭, 112.29平米 ,35人关注 ,228,未来科技城边庭院深深中等装修2房,庭院深深 ,https://hz.lianjia.com/ershoufang/103101842064.html,单价20305元/平米, 2个月以前发布, 2室2厅 , 共30次带看 
余杭, 89平米 ,22人关注 ,255,良渚文化村白鹭郡南 2室2厅 255万,良渚文化村白鹭郡南 ,https://hz.lianjia.com/ershoufang/103101823377.html,单价28652元/平米, 2个月以前发布, 2室2厅 , 共29次带看 
余杭, 89平米 ,20人关注 ,145,龙湖香提西岸  纯毛坯  大三房  满两年,龙湖香醍溪岸 ,https://hz.lianjia.com/ershoufang/103101974389.html,单价16293元/平米, 26天以前发布, 3室2厅 , 共11次带看 
余杭, 81.71平米 ,27人关注 ,225,探梅里B 精装两房 有电梯 诚心出售,良渚文化村探梅里B ,https://hz.lianjia.com/ershoufang/103101978286.html,单价27537元/平米, 25天以前发布, 2室1厅 , 共11次带看 
余杭, 83.32平米 ,47人关注 ,195,绿城紫桂公寓 3室2厅 195万,绿城紫桂公寓 ,https://hz.lianjia.com/ershoufang/103101979629.html,单价23404元/平米, 24天以前发布, 3室2厅 , 共16次带看 
余杭, 87.64平米 ,3人关注 ,215,未来科技城保亿丽景山 业主诚售 直降5万 好房不容错过,保亿丽景山 ,https://hz.lianjia.com/ershoufang/103101966098.html,单价24533元/平米, 29天以前发布, 3室2厅 , 共13次带看 
余杭, 222.33平米 ,3人关注 ,556,绿城蓝庭西区 4室2厅 556万,绿城蓝庭西区 ,https://hz.lianjia.com/ershoufang/103102015471.html,单价25008元/平米, 11天以前发布, 4室2厅 , 共0次带看 
余杭, 130.55平米 ,7人关注 ,360,赞成美树 顶越精装大宅 全新70万精装修,赞成美树 ,https://hz.lianjia.com/ershoufang/103102019582.html,单价27576元/平米, 10天以前发布, 3室2厅 , 共0次带看 
余杭, 81.4平米 ,0人关注 ,300,三房，满两年，自住精装修，带阁楼，拎包入住,经纬美耀湾 ,https://hz.lianjia.com/ershoufang/103102022684.html,单价36856元/平米, 9天以前发布, 3室2厅 , 共0次带看 
余杭, 167.83平米 ,2人关注 ,359,绿城紫桂高品质小区，满两年，自住精装的,绿城紫桂公寓 ,https://hz.lianjia.com/ershoufang/103102024064.html,单价21391元/平米, 8天以前发布, 4室2厅 , 共0次带看 
余杭, 167.83平米 ,2人关注 ,359,绿城紫桂高品质小区，满两年，自住精装的,绿城紫桂公寓 ,https://hz.lianjia.com/ershoufang/103102024064.html,单价21391元/平米, 8天以前发布, 4室2厅 , 共0次带看 
