西湖, 101平米 ,30人关注 ,440,雅仕苑三房 全明户型 采光好 送阁楼送储藏室 免双税,雅仕苑 ,https://hz.lianjia.com/ershoufang/103101833127.html,单价43565元/平米, 2个月以前发布, 3室2厅 , 共50次带看 
西湖, 88.31平米 ,6人关注 ,345,中海金溪园 3室2厅 345万,中海金溪园 ,https://hz.lianjia.com/ershoufang/103101989061.html,单价39067元/平米, 17天以前发布, 3室2厅 , 共5次带看 
西湖, 100.44平米 ,22人关注 ,450,银泰旁精装大三房 可拎包入住 中楼层 业主诚心出售,和苑小区 ,https://hz.lianjia.com/ershoufang/103101952319.html,单价44803元/平米, 29天以前发布, 3室2厅 , 共6次带看 
西湖, 125.1平米 ,9人关注 ,430,电梯房中间楼层   满五唯一  采光视野好  拎包入住,天湖公寓 ,https://hz.lianjia.com/ershoufang/103102013053.html,单价34373元/平米, 8天以前发布, 3室2厅 , 共2次带看 
西湖, 108.83平米 ,31人关注 ,457,南北通透，前后花园，满五年唯一，08年电梯房,嘉绿景苑南园 ,https://hz.lianjia.com/ershoufang/103101762706.html,单价41993元/平米, 3个月以前发布, 3室2厅 , 共18次带看 
西湖, 88.71平米 ,46人关注 ,420,满五唯一，南北通透，全明户型，首付无要求。,上郡 ,https://hz.lianjia.com/ershoufang/103101763639.html,单价47346元/平米, 3个月以前发布, 3室2厅 , 共32次带看 
西湖, 63.21平米 ,13人关注 ,365,一梯两户 自住精装 不占学籍 安静宜居,石灰桥新村 ,https://hz.lianjia.com/ershoufang/103101808479.html,单价57745元/平米, 2个月以前发布, 2室2厅 , 共23次带看 
西湖, 74.6平米 ,17人关注 ,318,满五唯一精装修位置优越诚心出售看房方便,西荡苑桃苑 ,https://hz.lianjia.com/ershoufang/103101855260.html,单价42628元/平米, 2个月以前发布, 3室2厅 , 共21次带看 
西湖, 81.98平米 ,29人关注 ,315,紫金公寓， 中间楼层三房，无两税，看房方便,紫金公寓 ,https://hz.lianjia.com/ershoufang/103101923936.html,单价38425元/平米, 1个月以前发布, 3室2厅 , 共11次带看 
西湖, 136.21平米 ,22人关注 ,750,"耀江文萃苑,不沿马路，三房朝南，有装修",耀江文萃苑 ,https://hz.lianjia.com/ershoufang/103101354189.html,单价55063元/平米, 6个月以前发布, 3室2厅 , 共25次带看 
西湖, 80.21平米 ,0人关注 ,740,学军新上三房 满五年唯一没有税费,马塍路32号 ,https://hz.lianjia.com/ershoufang/103101951900.html,单价92258元/平米, 29天以前发布, 3室2厅 , 共1次带看 
西湖, 139.02平米 ,4人关注 ,755,次新房人车分流 精装修自带新风系统四房格局 带三阳台,华海园 ,https://hz.lianjia.com/ershoufang/103101778995.html,单价54309元/平米, 2个月以前发布, 4室2厅 , 共14次带看 
西湖, 116.45平米 ,7人关注 ,535,新出3楼好房，楼层佳，户型好。,嘉绿西苑 ,https://hz.lianjia.com/ershoufang/103101814083.html,单价45943元/平米, 2个月以前发布, 3室2厅 , 共5次带看 
西湖, 74.78平米 ,11人关注 ,232,新星小区 新上大两房 楼层好 采光充足 房东诚心出售,新星小区 ,https://hz.lianjia.com/ershoufang/103101999889.html,单价31025元/平米, 13天以前发布, 2室2厅 , 共0次带看 
西湖, 69.22平米 ,1人关注 ,300,小区安静 中间楼层 交通便利 配套成熟,学院路59号 ,https://hz.lianjia.com/ershoufang/103102001559.html,单价43341元/平米, 12天以前发布, 2室2厅 , 共0次带看 
西湖, 79.68平米 ,0人关注 ,286,香港城二期房源，楼层好，单价低,康乐香港城 ,https://hz.lianjia.com/ershoufang/103102007671.html,单价35894元/平米, 10天以前发布, 2室2厅 , 共0次带看 
西湖, 132.46平米 ,27人关注 ,590,紫金文苑大三房 户型正气 位置好 诚心出售 随时看房,紫金文苑 ,https://hz.lianjia.com/ershoufang/103101436755.html,单价44542元/平米, 6个月以前发布, 3室2厅 , 共13次带看 
西湖, 122.67平米 ,3人关注 ,598,梅苑阁小区 环境好 闹中取静 前后无遮挡,梅苑阁小区 ,https://hz.lianjia.com/ershoufang/103101470034.html,单价48749元/平米, 5个月以前发布, 3室2厅 , 共19次带看 
西湖, 81.32平米 ,21人关注 ,320,物华小区一楼有架空 两房朝南 户型正气 带院子,物华小区 ,https://hz.lianjia.com/ershoufang/103101828033.html,单价39351元/平米, 2个月以前发布, 2室2厅 , 共13次带看 
西湖, 133.95平米 ,44人关注 ,680,世纪新城自住精装经典三居户型 不沿马路,世纪新城西区 ,https://hz.lianjia.com/ershoufang/103101509184.html,单价50766元/平米, 5个月以前发布, 3室2厅 , 共33次带看 
西湖, 90.89平米 ,81人关注 ,325,康乐新村 精装修 大三房 楼层好 业主诚售 拎包入住,康乐新村 ,https://hz.lianjia.com/ershoufang/103101669361.html,单价35758元/平米, 3个月以前发布, 3室2厅 , 共24次带看 
西湖, 144.86平米 ,5人关注 ,620,山水人家香溪电梯好房子户型正气,山水人家香溪地 ,https://hz.lianjia.com/ershoufang/103101767801.html,单价42800元/平米, 2个月以前发布, 4室2厅 , 共4次带看 
西湖, 133平米 ,33人关注 ,840,文鼎苑三房，采光好，自住精装修，诚心出售,耀江文鼎苑 ,https://hz.lianjia.com/ershoufang/103101836891.html,单价63158元/平米, 2个月以前发布, 3室2厅 , 共7次带看 
西湖, 168.71平米 ,41人关注 ,635,电梯小高层 精装修 东边套 南北通透 采光好,秋水苑 ,https://hz.lianjia.com/ershoufang/103101887947.html,单价37639元/平米, 1个月以前发布, 5室2厅 , 共8次带看 
西湖, 57.5平米 ,57人关注 ,170,浙江油田留下小区 2室1厅 170万,浙江油田留下小区 ,https://hz.lianjia.com/ershoufang/103101941102.html,单价29566元/平米, 1个月以前发布, 2室1厅 , 共8次带看 
西湖, 137.78平米 ,4人关注 ,680,西城年华 三室两厅 全德国进口材料装修 买了就能入住,广宇西城年华 ,https://hz.lianjia.com/ershoufang/103101965894.html,单价49355元/平米, 25天以前发布, 3室2厅 , 共1次带看 
西湖, 71.96平米 ,10人关注 ,305,自住小两房，中间楼层，双阳台清爽装修，诚心卖,翠苑二区北区 ,https://hz.lianjia.com/ershoufang/103101966351.html,单价42385元/平米, 25天以前发布, 3室2厅 , 共5次带看 
西湖, 63.58平米 ,17人关注 ,256,得房率百分之93.94南北通透全明的好房,古荡新村西区 ,https://hz.lianjia.com/ershoufang/103101972816.html,单价40265元/平米, 22天以前发布, 2室1厅 , 共2次带看 
西湖, 79.46平米 ,5人关注 ,450,广宇西城美墅：精装两房，学籍户口都不占用,广宇西城美墅 ,https://hz.lianjia.com/ershoufang/103101980691.html,单价56633元/平米, 20天以前发布, 2室2厅 , 共2次带看 
西湖, 100.68平米 ,0人关注 ,630,耀江文欣苑 两房朝南厅朝南 采光和视野好,耀江文欣苑 ,https://hz.lianjia.com/ershoufang/103101986658.html,单价62575元/平米, 18天以前发布, 2室2厅 , 共2次带看 
西湖, 87平米 ,0人关注 ,305,西苑小区 三房 西边套 户型方正 全明户型,西苑小区 ,https://hz.lianjia.com/ershoufang/103101952930.html,单价35058元/平米, 29天以前发布, 3室1厅 , 共2次带看 
西湖, 91.21平米 ,3人关注 ,350,康乐新村业主急售 看房随时 居中楼层,康乐新村 ,https://hz.lianjia.com/ershoufang/103101960240.html,单价38373元/平米, 27天以前发布, 2室2厅 , 共2次带看 
西湖, 95.8平米 ,7人关注 ,360,物华小区 3室1厅 360万,物华小区 ,https://hz.lianjia.com/ershoufang/103101960992.html,单价37579元/平米, 27天以前发布, 3室1厅 , 共3次带看 
西湖, 70.41平米 ,7人关注 ,290,新上三房 户型方正交通繁华 纯毛坯享受更多装修空间,古荡新村东区 ,https://hz.lianjia.com/ershoufang/103101957319.html,单价41188元/平米, 28天以前发布, 3室1厅 , 共3次带看 
西湖, 82.89平米 ,3人关注 ,498,白荡海人家 文一街十三中 学籍不占 房东诚心卖,白荡海人家 ,https://hz.lianjia.com/ershoufang/103101971111.html,单价60080元/平米, 23天以前发布, 3室2厅 , 共0次带看 
西湖, 154.2平米 ,43人关注 ,650,南北通透三居 全明格局 楼层好 前面正对小区花园,湖畔花园闻莺苑 ,https://hz.lianjia.com/ershoufang/103101100593.html,单价42154元/平米, 9个月以前发布, 3室2厅 , 共21次带看 
西湖, 136平米 ,52人关注 ,680,湖畔花园 大户型花园洋房 稀有房源 精品家居！,湖畔花园桃花苑 ,https://hz.lianjia.com/ershoufang/103101714823.html,单价50000元/平米, 3个月以前发布, 4室2厅 , 共5次带看 
西湖, 121.51平米 ,33人关注 ,520,山水人家 精装三房两卫  不临街,山水人家清水湾 ,https://hz.lianjia.com/ershoufang/103101735280.html,单价42795元/平米, 3个月以前发布, 2室1厅 , 共3次带看 
西湖, 138平米 ,15人关注 ,800,房东诚心出售 看房方便  采光通风好,世纪新城东区 ,https://hz.lianjia.com/ershoufang/103101772154.html,单价57972元/平米, 2个月以前发布, 4室2厅 , 共1次带看 
西湖, 132.7平米 ,23人关注 ,560,山水人家美林泉  产权清晰  诚心出售,山水人家美林泉 ,https://hz.lianjia.com/ershoufang/103101850189.html,单价42201元/平米, 2个月以前发布, 4室2厅 , 共4次带看 
西湖, 127.68平米 ,7人关注 ,530,坤和西溪里 三房 满五唯一 房东诚心出售,坤和西溪里 ,https://hz.lianjia.com/ershoufang/103101896391.html,单价41511元/平米, 1个月以前发布, 3室2厅 , 共3次带看 
西湖, 152.26平米 ,23人关注 ,510,翠苑佳居 跃层大四房房东自住装修 诚心出售,翠苑佳居 ,https://hz.lianjia.com/ershoufang/103101898368.html,单价33496元/平米, 1个月以前发布, 4室3厅 , 共2次带看 
西湖, 134.61平米 ,8人关注 ,630,上郡新上好户型 东边套大三房 2013年80万装修,上郡 ,https://hz.lianjia.com/ershoufang/103101930626.html,单价46802元/平米, 1个月以前发布, 3室2厅 , 共1次带看 
西湖, 77.97平米 ,276人关注 ,300,康乐新村清爽装修 小三房 不沿街免双税,康乐新村 ,https://hz.lianjia.com/ershoufang/103101408735.html,单价38477元/平米, 6个月以前发布, 3室1厅 , 共45次带看 
西湖, 102.5平米 ,15人关注 ,470,颐景园 阳光充足 楼层佳 采光好,颐景园 ,https://hz.lianjia.com/ershoufang/103101548632.html,单价45854元/平米, 5个月以前发布, 3室2厅 , 共19次带看 
西湖, 81.98平米 ,58人关注 ,305,紫金公寓 原始三房 中等装修 满5年唯一,紫金公寓 ,https://hz.lianjia.com/ershoufang/103101687629.html,单价37205元/平米, 3个月以前发布, 2室2厅 , 共17次带看 
西湖, 126.63平米 ,166人关注 ,580,月桂花园 精装修 三房两卫 免增值税,月桂花园 ,https://hz.lianjia.com/ershoufang/103101415203.html,单价45803元/平米, 6个月以前发布, 3室2厅 , 共35次带看 
西湖, 141.59平米 ,12人关注 ,700,新金都 大三房 户型好 精装修  全明户型 采光足,新金都城市花园 ,https://hz.lianjia.com/ershoufang/103101749727.html,单价49439元/平米, 3个月以前发布, 4室2厅 , 共0次带看 
西湖, 92.44平米 ,12人关注 ,1100,中大文锦苑 4室2厅 1100万,中大文锦苑 ,https://hz.lianjia.com/ershoufang/103101901948.html,单价118997元/平米, 1个月以前发布, 4室2厅 , 共0次带看 
西湖, 171.9平米 ,11人关注 ,498,满五唯一，精装修大户型带大露台！,金厦公寓 ,https://hz.lianjia.com/ershoufang/103101943342.html,单价28971元/平米, 1个月以前发布, 5室3厅 , 共0次带看 
西湖, 127.87平米 ,51人关注 ,490,东边套，沿河景观房，中间楼层，适合居住，三房。,金都新城 ,https://hz.lianjia.com/ershoufang/103101378603.html,单价38321元/平米, 6个月以前发布, 3室2厅 , 共16次带看 
西湖, 7室2厅 ,13人关注 ,1300,坤和西溪里 毛坯房 采光好 视野开阔,坤和西溪里 ,https://hz.lianjia.com/ershoufang/103101252606.html,单价44401元/平米, 7个月以前发布, 联排别墅 , 共25次带看 
西湖, 72.2平米 ,3人关注 ,477,中间楼层，采光好，两房朝南一房朝北，南北通透,桃园新村 ,https://hz.lianjia.com/ershoufang/103101870264.html,单价66067元/平米, 1个月以前发布, 3室1厅 , 共9次带看 
西湖, 89.55平米 ,51人关注 ,298,西湖区300万以内3房，诚心卖，有电梯，随时可看,天苑花园 ,https://hz.lianjia.com/ershoufang/103101956597.html,单价33278元/平米, 28天以前发布, 3室1厅 , 共29次带看 
西湖, 89.8平米 ,15人关注 ,395,业主诚意出售，刚需小三居，南北通透,中海西溪华府 ,https://hz.lianjia.com/ershoufang/103101961649.html,单价43987元/平米, 26天以前发布, 3室2厅 , 共26次带看 
西湖, 61.65平米 ,20人关注 ,245,飞机户型 4开间朝南 阳光充足阳光暖暖的,古荡新村东区 ,https://hz.lianjia.com/ershoufang/103101717411.html,单价39741元/平米, 3个月以前发布, 2室1厅 , 共22次带看 
西湖, 125.7平米 ,8人关注 ,540,房东诚售！满五唯一，视野开阔，不占学籍，价格可谈,嘉南公寓青藤居 ,https://hz.lianjia.com/ershoufang/103101838666.html,单价42960元/平米, 2个月以前发布, 3室2厅 , 共2次带看 
西湖, 130.2平米 ,1人关注 ,670,西城年华3居室两年半前装修35万满5唯一免双税,广宇西城年华 ,https://hz.lianjia.com/ershoufang/103101917872.html,单价51460元/平米, 1个月以前发布, 3室2厅 , 共2次带看 
西湖, 73.59平米 ,12人关注 ,325,莫干山路551号 房子好 楼层好 全明户型,莫干山路551号 ,https://hz.lianjia.com/ershoufang/103101418188.html,单价44164元/平米, 6个月以前发布, 2室2厅 , 共19次带看 
西湖, 55.64平米 ,32人关注 ,340,文三新村 文三街 十三中 出行方便,文三新村 ,https://hz.lianjia.com/ershoufang/103101429253.html,单价61108元/平米, 6个月以前发布, 2室1厅 , 共30次带看 
西湖, 63平米 ,30人关注 ,175,：墩莳家园63方 两居室 好楼层 业主自住,墩莳家园 ,https://hz.lianjia.com/ershoufang/103101953242.html,单价27778元/平米, 29天以前发布, 2室1厅 , 共0次带看 
西湖, 75平米 ,0人关注 ,700,学军边 两房南一房北东边套  全明户型  诚心出售,求智巷 ,https://hz.lianjia.com/ershoufang/103101957775.html,单价93334元/平米, 27天以前发布, 3室1厅 , 共0次带看 
西湖, 123平米 ,1人关注 ,603,满五唯一、精装三居，中间楼层，居住适宜。,中融城市花园 ,https://hz.lianjia.com/ershoufang/103101962128.html,单价49025元/平米, 26天以前发布, 3室2厅 , 共0次带看 
西湖, 72.9平米 ,11人关注 ,225,城北商贸园 地铁口 古墩路沿线 成熟小区,城北商贸园 ,https://hz.lianjia.com/ershoufang/103101986641.html,单价30865元/平米, 18天以前发布, 2室1厅 , 共0次带看 
西湖, 73.12平米 ,22人关注 ,288,不负青春，不负年华，最美的时节，期待如期的邂逅,古荡新村东区 ,https://hz.lianjia.com/ershoufang/103101815081.html,单价39388元/平米, 2个月以前发布, 3室1厅 , 共15次带看 
西湖, 195.64平米 ,4人关注 ,910,满五唯一免双税，精装修，保养好；楼层佳，采光好；,西溪蝶园一期 ,https://hz.lianjia.com/ershoufang/103101830603.html,单价46515元/平米, 2个月以前发布, 4室2厅 , 共0次带看 
西湖, 56.56平米 ,11人关注 ,380,文三新村 一南一北 十三中 出行方便,文三新村 ,https://hz.lianjia.com/ershoufang/103101869986.html,单价67186元/平米, 1个月以前发布, 2室1厅 , 共12次带看 
西湖, 70.3平米 ,14人关注 ,415,文三十三中好房 小区中间 中间楼层 全明户型,武林门新村 ,https://hz.lianjia.com/ershoufang/103101874119.html,单价59033元/平米, 1个月以前发布, 3室1厅 , 共27次带看 
西湖, 110.48平米 ,24人关注 ,528,为你而选为你为家，政苑精房推荐,政苑小区 ,https://hz.lianjia.com/ershoufang/103101900393.html,单价47792元/平米, 1个月以前发布, 3室2厅 , 共15次带看 
西湖, 118.21平米 ,19人关注 ,507,3房不沿路，带30方露台，诚心出售,紫金庭园 ,https://hz.lianjia.com/ershoufang/103101710213.html,单价42890元/平米, 3个月以前发布, 3室2厅 , 共11次带看 
西湖, 194平米 ,12人关注 ,1000,满五唯一 带车位 户型优看房方便 万科精装修,西溪蝶园一期 ,https://hz.lianjia.com/ershoufang/103101765606.html,单价51547元/平米, 3个月以前发布, 4室3厅 , 共0次带看 
西湖, 65.24平米 ,38人关注 ,225,房子客厅带窗，三居室改两居室，采光好,古荡新村西区 ,https://hz.lianjia.com/ershoufang/103101556185.html,单价34489元/平米, 4个月以前发布, 2室2厅 , 共13次带看 
西湖, 59.72平米 ,11人关注 ,380,文三新村 两房南 十三中 出行方便,文三新村 ,https://hz.lianjia.com/ershoufang/103101711814.html,单价63631元/平米, 3个月以前发布, 2室1厅 , 共11次带看 
西湖, 76.08平米 ,6人关注 ,420,弥陀寺路，公园旁，西湖近，两室两厅，看房随时，约-,弥陀寺路 ,https://hz.lianjia.com/ershoufang/103101839784.html,单价55206元/平米, 2个月以前发布, 2室2厅 , 共4次带看 
西湖, 75.64平米 ,10人关注 ,280,为你而选为你为家 古东三房诚心出售。,古荡新村东区 ,https://hz.lianjia.com/ershoufang/103101931195.html,单价37018元/平米, 1个月以前发布, 3室2厅 , 共1次带看 
西湖, 69.68平米 ,7人关注 ,278,物华小区两房朝南  方正户型  舒适两房,物华小区 ,https://hz.lianjia.com/ershoufang/103101900118.html,单价39897元/平米, 1个月以前发布, 2室2厅 , 共9次带看 
西湖, 52.94平米 ,8人关注 ,215,翠苑三区 2室1厅 215万,翠苑三区 ,https://hz.lianjia.com/ershoufang/103101901724.html,单价40613元/平米, 1个月以前发布, 2室1厅 , 共9次带看 
西湖, 75.05平米 ,12人关注 ,290,中兴公寓 两房朝南 不沿马路 诚心出售,中兴公寓 ,https://hz.lianjia.com/ershoufang/103101903485.html,单价38641元/平米, 1个月以前发布, 2室2厅 , 共7次带看 
西湖, 91.21平米 ,109人关注 ,320,康乐新村 装修清爽 三房两厅 免双税,康乐新村 ,https://hz.lianjia.com/ershoufang/103101376032.html,单价35084元/平米, 6个月以前发布, 3室2厅 , 共12次带看 
西湖, 74.41平米 ,12人关注 ,295,金田花园刚需小两房，全明户型，不临街,金田花园 ,https://hz.lianjia.com/ershoufang/103101386829.html,单价39646元/平米, 6个月以前发布, 2室2厅 , 共54次带看 
西湖, 75.14平米 ,28人关注 ,275,2房朝南，中间楼层，南北通  适合自住3.6万单价低美了,翠苑东二区 ,https://hz.lianjia.com/ershoufang/103101647070.html,单价36599元/平米, 4个月以前发布, 3室2厅 , 共33次带看 
西湖, 89.46平米 ,23人关注 ,430,精装大两房/出门就是地铁口/优质教育资源,毛家桥公寓 ,https://hz.lianjia.com/ershoufang/103101649873.html,单价48067元/平米, 4个月以前发布, 2室2厅 , 共19次带看 
西湖, 65.05平米 ,10人关注 ,290,中兴公寓 2室1厅 290万,中兴公寓 ,https://hz.lianjia.com/ershoufang/103101894356.html,单价44582元/平米, 1个月以前发布, 2室1厅 , 共45次带看 
西湖, 90.89平米 ,58人关注 ,340,康乐新村 精装修 诚心出售 看房方便,康乐新村 ,https://hz.lianjia.com/ershoufang/103101810681.html,单价37408元/平米, 2个月以前发布, 2室2厅 , 共60次带看 
西湖, 57.96平米 ,6人关注 ,238,九莲新村 配套成熟 中间楼层无遮挡 两房南户型正,九莲新村 ,https://hz.lianjia.com/ershoufang/103101935560.html,单价41063元/平米, 1个月以前发布, 2室1厅 , 共33次带看 
西湖, 81.89平米 ,23人关注 ,310,紫金公寓三房好楼层不沿街310万 诚心出售,紫金公寓 ,https://hz.lianjia.com/ershoufang/103101937852.html,单价37856元/平米, 1个月以前发布, 3室1厅 , 共37次带看 
西湖, 124.64平米 ,6人关注 ,590,政苑小区 小高层 西边套 不临街 视野开阔,政苑小区 ,https://hz.lianjia.com/ershoufang/103101821794.html,单价47337元/平米, 2个月以前发布, 3室2厅 , 共12次带看 
西湖, 60.5平米 ,25人关注 ,242,翠苑二区，总价便宜小三房，房东诚心出售,翠苑二区 ,https://hz.lianjia.com/ershoufang/103101832531.html,单价40000元/平米, 2个月以前发布, 3室1厅 , 共9次带看 
西湖, 60.05平米 ,13人关注 ,240,我什么都没有，我这里只有你需要的房子,古荡新村东区 ,https://hz.lianjia.com/ershoufang/103101860847.html,单价39967元/平米, 1个月以前发布, 2室1厅 , 共14次带看 
西湖, 94.47平米 ,9人关注 ,630,上宁新村好房 房龄新 两房朝南格局好,上宁新村 ,https://hz.lianjia.com/ershoufang/103101364912.html,单价66688元/平米, 6个月以前发布, 3室2厅 , 共8次带看 
西湖, 134平米 ,43人关注 ,780,耀江文鼎苑 3室2厅 780万,耀江文鼎苑 ,https://hz.lianjia.com/ershoufang/103101389542.html,单价58209元/平米, 6个月以前发布, 3室2厅 , 共10次带看 
西湖, 66.41平米 ,77人关注 ,265,翠苑三区 中间楼层 小三房 诚心出售,翠苑三区 ,https://hz.lianjia.com/ershoufang/103101543809.html,单价39904元/平米, 5个月以前发布, 3室1厅 , 共10次带看 
西湖, 107.42平米 ,38人关注 ,825,崇文公寓 户型正气 三房朝南 有明卫 学军,崇文公寓 ,https://hz.lianjia.com/ershoufang/103101598672.html,单价76802元/平米, 4个月以前发布, 3室2厅 , 共9次带看 
西湖, 83.07平米 ,28人关注 ,310,精装修  南北通透两房朝南 满五唯一 不沿街,金田花园 ,https://hz.lianjia.com/ershoufang/103101699125.html,单价37318元/平米, 3个月以前发布, 2室2厅 , 共10次带看 
西湖, 60.5平米 ,25人关注 ,242,翠苑二区，总价便宜小三房，房东诚心出售,翠苑二区 ,https://hz.lianjia.com/ershoufang/103101832531.html,单价40000元/平米, 2个月以前发布, 3室1厅 , 共9次带看 
西湖, 60.05平米 ,13人关注 ,240,我什么都没有，我这里只有你需要的房子,古荡新村东区 ,https://hz.lianjia.com/ershoufang/103101860847.html,单价39967元/平米, 1个月以前发布, 2室1厅 , 共14次带看 
